bizId,orderId,bikeId,startTimestamp,endTimestamp,distanceMeter,payStatus,showRidingStatus,originFeeCent,actualFeeCent,carbonEmissionsGram,discountDesc,penaltyDesc
1,17636634531685628063509,8644070702,1685628067000,1685630818000,6750,1,0,300,0,328.725,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531685618431289,8643380438,1685618435000,1685620852000,6000,1,0,300,0,292.2,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531685615487143,8643296382,1685615522000,1685616745274,3000,1,0,150,0,146.1,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685581771461,8644078304,1685581776000,1685582088000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685576640172,8643263280,1685576642000,1685576892000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685531685131,8643256443,1685531720000,1685532888805,2850,1,0,150,0,138.795,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685528032960,8643267572,1685528068000,1685528317000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685494252432,8644059046,1685494287000,1685496739251,6000,1,0,300,0,292.2,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531635939388112,8642082245,1635939391000,1635939590000,450,1,0,150,0,21.9,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635938342016,8653908612,1635938344000,1635939254000,2250,1,0,150,0,109.5,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635934972643,8653908612,1635934975000,1635935553000,1350,1,0,150,0,65.7,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635915614521,8653908612,1635915616000,1635916894000,3150,1,0,150,0,153.4,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635849290068,8653911978,1635849293000,1635850470000,2850,1,0,150,0,138.7,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635848709388,8654071801,1635848711000,1635849211000,1200,1,0,150,0,58.4,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635844169703,8653905590,1635844172000,1635844414000,600,1,0,150,0,29.2,ÆïÐÐÈ¯µÖ¿Û1.5Ôª,[]
1,17636634531624791208229,8651410260,1624791211000,1624792778000,3120,1,0,150,0,144.4,ÓÅ»ÝµÖ¿Û1.5Ôª,[]
1,17636634531624779672467,8651692239,1624779707000,1624780389000,1320,1,0,150,0,61.1,ÓÅ»ÝµÖ¿Û1.5Ôª,[]
1,17636634531624777577850,8641746108,1624777581000,1624777909000,600,1,0,150,0,27.7,ÓÅ»ÝµÖ¿Û1.5Ôª,[]
1,17636634531685973919751,8643422723,1685973921000,1685974997000,2550,1,0,150,0,124.185,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685969893851,8643342854,1685969896000,1685970791000,2100,1,0,150,0,102.27,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685964674872,8643346207,1685964679000,1685965351000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685961799849,8643273928,1685961801000,1685962585000,1950,1,0,150,0,94.965,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685927966676,8643445424,1685927969000,1685928337000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685922484379,8643257285,1685922487000,1685922959000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531685884126162,8644071703,1685884126000,1685886823000,6600,1,0,300,0,321.42,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531685805829834,8643452007,1685805832000,1685811171000,13200,1,0,450,0,642.84,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531685705398305,8643238337,1685705400000,1685707337000,4800,1,0,300,0,233.76,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531685701533727,8643411751,1685701535000,1685702153000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686145527440,8644016039,1686145529000,1686145905000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686136844049,8643363624,1686136846000,1686144246000,18450,1,0,750,0,898.515,ÓÅ»ÝµÖ¿Û7.5Ôª,[]
1,17636634531686132659173,8643478253,1686132661000,1686133027000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686109386814,8643301895,1686109389000,1686111895000,6150,1,0,300,0,299.505,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531686098622388,8644067087,1686098622000,1686099372000,1800,1,0,150,0,87.66,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686095171313,8644062179,1686095173000,1686095512000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686050656831,8644062179,1686050658000,1686052132000,3600,1,0,150,0,175.32,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686046226328,8643349017,1686046229000,1686046496000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686012305100,8643250381,1686012308000,1686013070000,1800,1,0,150,0,87.66,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686008825167,8643422723,1686008827000,1686009081000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686527119943,8643415195,1686527128000,1686527481000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686319454266,8643360116,1686319456000,1686323253000,9450,1,0,450,0,460.215,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531686310222551,8643415195,1686310224000,1686311500000,3150,1,0,150,0,153.405,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686306832717,8643329787,1686306835000,1686307525000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686272176589,8643468684,1686272178000,1686273099000,2250,1,0,150,0,109.575,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686268028573,8643352595,1686268032000,1686268472000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686222726452,8643352595,1686222732000,1686232621000,24600,1,0,900,0,1198.02,ÓÅ»ÝµÖ¿Û9Ôª,[]
1,17636634531686219052866,8643346300,1686219054000,1686219409000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686185250964,8643383511,1686185253000,1686185864000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686181541743,8643352595,1686181544000,1686181829000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686704026529,8644009149,1686704062000,1686704741000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686700554707,8643344275,1686700556000,1686700877000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686666948430,8643439467,1686666950000,1686667298000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686655483319,8643471434,1686655489000,1686659096000,9000,1,0,300,0,438.3,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531686652220733,8643371091,1686652221000,1686652455084,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686617645294,8643455588,1686617645000,1686618575000,2250,1,0,150,0,109.575,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686613609173,8644065561,1686613612000,1686613885000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686568623835,8643360116,1686568626000,1686568970000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686565941367,8643329727,1686565944000,1686566397000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686532110833,8643280965,1686532112000,1686532517000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686877302166,8644073674,1686877304000,1686878214000,2250,1,0,150,0,109.575,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686872935484,8644056556,1686872938000,1686873157000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686830616782,8644018929,1686830617000,1686832276000,4050,1,0,150,0,197.235,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686827821974,8644053388,1686827825000,1686829672000,4500,1,0,150,0,219.15,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686825186175,8643481922,1686825188000,1686827227000,4950,1,0,300,0,241.065,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531686790791439,8643292866,1686790793000,1686791473000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686786458618,8643989909,1686786462000,1686786691000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686741670212,8643989909,1686741672000,1686741928000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686738452321,8644048646,1686738456000,1686738919000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686738122620,8643353417,1686738125000,1686738309000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687304930137,8643435801,1687304933000,1687305139000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687259909447,8643435801,1687259912000,1687260512000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687255905401,8643448057,1687255910000,1687256364000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687221960136,8644021726,1687221961000,1687222418000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687218477903,8643275146,1687218481000,1687218719000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687174486456,8643273890,1687174488000,1687176274000,4350,1,0,150,0,211.845,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687171389738,8643471381,1687171392000,1687171887000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687137395421,8643278092,1687137398000,1687137887000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687132620038,8643364279,1687132623000,1687133165000,1350,1,0,150,0,65.745,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531686918350616,8643266368,1686918386000,1686920167273,4350,1,0,150,0,211.845,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687740187571,8644528103,1687740188000,1687740845000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687736921292,8643473693,1687736923000,1687737139000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687695900562,8643456154,1687695901000,1687697090000,2850,1,0,150,0,138.795,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687693378254,8643456154,1687693381000,1687694564000,2850,1,0,150,0,138.795,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687689091999,8643294325,1687689092000,1687689335856,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687654479171,8643439556,1687654480000,1687655642744,2850,1,0,150,0,138.795,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687650985086,8643265698,1687650989000,1687651269000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687444570808,8644060904,1687444572000,1687451511000,17250,1,0,600,0,840.075,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531687342341570,8643283578,1687342347000,1687342613000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687308651955,8644080280,1687308653000,1687309093000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687913246009,8643429303,1687913247000,1687913717000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687909250437,8643381766,1687909253000,1687909679000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687869654532,8644038877,1687869656000,1687876594000,17250,1,0,600,0,840.075,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531687865285166,8643381766,1687865295000,1687865614000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687861131325,8644045705,1687861133000,1687861560000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687826932605,8643264756,1687826939000,1687827641000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687823460010,8643475012,1687823463000,1687824243000,1950,1,0,150,0,94.965,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687787262838,8643360907,1687787271000,1687788799000,3750,1,0,150,0,182.625,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687779345963,8643473693,1687779347000,1687786548000,18000,1,0,600,0,876.6,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531687774414349,8644079176,1687774416000,1687774943000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688304020062,8643347237,1688304055000,1688304814180,1800,1,0,150,0,87.66,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688119976535,8643365195,1688119978000,1688122355000,5850,1,0,300,0,284.895,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531688086132187,8643257512,1688086136000,1688086821000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688082541457,8644052412,1688082547000,1688083732000,2850,1,0,150,0,138.795,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688038443372,8644374769,1688038453000,1688038635000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688034477258,8643237801,1688034480000,1688034800000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688000811507,8643444172,1688000814000,1688001228000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687997550667,8644071883,1687997553000,1687998370000,1950,1,0,150,0,94.965,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687952065934,8643381766,1687952068000,1687952467000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531687947410134,8644373999,1687947413000,1687947651000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688601362052,8643411388,1688601363000,1688601746000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688556265711,8643481665,1688556274000,1688556530000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688551632384,8643292538,1688551635000,1688552252000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688517785273,8643468052,1688517787000,1688518379000,1350,1,0,150,0,65.745,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688514309565,8643276283,1688514313000,1688514586000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688465797985,8643462692,1688465833000,1688466015000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688427900874,8652210513,1688427904000,1688428207000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688384869871,8652210513,1688384872000,1688392942000,20100,1,0,750,0,978.87,ÓÅ»ÝµÖ¿Û7.5Ôª,[]
1,17636634531688381971903,8644020487,1688381974000,1688382296000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688343780246,8643429962,1688343782000,1688350711000,17250,1,0,600,0,840.075,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531636416489054,8640141345,1636416491000,1636416804000,750,1,0,150,0,36.5,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531636367759545,8651893298,1636367761000,1636368194000,1050,1,0,150,0,51.1,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531636330411968,8651890963,1636330413000,1636330753000,750,1,0,150,0,36.5,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531636194962626,8652404985,1636194964000,1636197456000,6150,1,0,300,0,299.5,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531636157833375,8653789510,1636157835000,1636158148000,750,1,0,150,0,36.5,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531636111745720,8653789510,1636111748000,1636112118000,900,1,0,150,0,43.8,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531636071096832,8653953567,1636071098000,1636071471000,900,1,0,150,0,43.8,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635984979538,8653900987,1635984981000,1635985499000,1200,1,0,150,0,58.4,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635941511688,8642082245,1635941513000,1635942709000,2850,1,0,150,0,138.7,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531635940009402,8642082245,1635940011000,1635940203000,450,1,0,150,0,21.9,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688984661248,8643275705,1688984696000,1688984983337,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,['Î¥¹æÍ£³µ£¨¹ÜÀí·ÑÒÑÃâ³ý£©']
1,17636634531688950161037,8644017505,1688950196000,1688951546185,3300,1,0,150,0,160.71,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688946587454,8644009273,1688946589000,1688950146000,8850,1,0,300,0,430.995,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531688732897657,8643273065,1688732899000,1688734012000,2700,1,0,150,0,131.49,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688725989544,8644397956,1688726025000,1688726926000,2250,1,0,150,0,109.575,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688691910377,8643452703,1688691911000,1688692449000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688654046002,8651461155,1688654050000,1688654650000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688648323248,8644076141,1688648324000,1688649589000,3150,1,0,150,0,153.405,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688639111075,8643266203,1688639111000,1688639519543,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531688604705039,8643276111,1688604707000,1688605546000,1950,1,0,150,0,94.965,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689156551736,8643371583,1689156557000,1689160543000,9900,1,0,450,0,482.13,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531689134477654,8644059925,1689134480000,1689134786000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689122770855,8643408121,1689122774000,1689123999000,3000,1,0,150,0,146.1,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689119260708,8644015319,1689119296000,1689121535172,5550,1,0,300,0,270.285,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689119173118,8644012276,1689119174000,1689119193000,0,1,0,0,0,0.0,,[]
1,17636634531689078469325,8643345434,1689078469000,1689079428000,2250,1,0,150,0,109.575,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689074110788,8644012276,1689074113000,1689078005000,9600,1,0,450,0,467.52,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531689070386825,8644056377,1689070422000,1689071149838,1800,1,0,150,0,87.66,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689036072571,8643432009,1689036108000,1689039871108,9300,1,0,450,0,452.91,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531689032837921,8644021287,1689032841000,1689033035000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689295226408,8644064108,1689295227000,1689295988000,1800,1,0,150,0,87.66,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689291809134,8643296721,1689291813000,1689295178000,8400,1,0,300,0,409.08,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689252386812,8643355706,1689252388000,1689259650000,18150,1,0,750,0,883.905,ÓÅ»ÝµÖ¿Û7.5Ôª,[]
1,17636634531689247251539,8643296721,1689247254000,1689252338000,12600,1,0,450,0,613.62,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531689243052781,8643287900,1689243088000,1689245188099,5250,1,0,300,0,255.67500000000004,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689221248703,8643281872,1689221251000,1689221384000,300,1,0,150,0,14.61,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689209024753,8644058704,1689209026000,1689209550000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689205395228,8643348248,1689205398000,1689205722000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689163374894,8643272790,1689163376000,1689170308000,17250,1,0,600,0,840.075,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531689160576268,8643428844,1689160579000,1689161291000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689675548285,8644066032,1689675583000,1689676191004,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689649736348,8643272790,1689649744000,1689651703000,4800,1,0,300,0,233.76,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689640982861,8643369641,1689640985000,1689641545000,1350,1,0,150,0,65.745,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689637586578,8643281872,1689637589000,1689637929000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689594384311,8644038643,1689594387000,1689604692000,25650,1,0,900,0,1249.155,ÓÅ»ÝµÖ¿Û9Ôª,[]
1,17636634531689556576783,8643307666,1689556577000,1689557026000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689551236368,8643351625,1689551239000,1689551497000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689334432832,8643408441,1689334438000,1689338995000,11250,1,0,450,0,547.875,ÆïÐÐ¿¨µÖ¿Û4.5Ôª,[]
1,17636634531689329475395,8644021118,1689329522000,1689329917000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689306806593,8643272790,1689306809000,1689307409000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689822672128,8643272790,1689822675000,1689824851000,5400,1,0,300,0,262.98,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689814837007,8643279938,1689814839000,1689815536000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689811504027,8644030410,1689811507000,1689814715000,7950,1,0,300,0,387.165,ÆïÐÐ¿¨µÖ¿Û3Ôª,[]
1,17636634531689765486493,8644030410,1689765489000,1689765758000,600,1,0,150,0,29.22,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689761744384,8644398351,1689761746000,1689762120000,900,1,0,150,0,43.83,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689738980025,8643272790,1689738983000,1689739669000,1650,1,0,150,0,80.355,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689738909180,8643259405,1689738912000,1689738963000,0,1,0,0,0,0.0,,[]
1,17636634531689727316824,8644074208,1689727318000,1689727767000,1050,1,0,150,0,51.135,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689723949920,8644035973,1689723953000,1689724276000,750,1,0,150,0,36.525,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689678912795,8644035973,1689678914000,1689679917000,2400,1,0,150,0,116.88,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531690159518791,8643345613,1690159520000,1690160040000,1200,1,0,150,0,58.44,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531690155967219,8644393599,1690155975000,1690156203000,450,1,0,150,0,21.915,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531690033322331,8644396203,1690033357000,1690039226809,14550,1,0,600,0,708.585,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531690012045114,8643279445,1690012054000,1690012680000,1500,1,0,150,0,73.05,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689998988100,8644525517,1689999023000,1690000316711,3150,1,0,150,0,153.405,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689939056581,8643990620,1689939058000,1689944872000,14400,1,0,600,0,701.28,ÆïÐÐ¿¨µÖ¿Û6Ôª,[]
1,17636634531689909961250,8643272790,1689909964000,1689911792000,4500,1,0,150,0,219.15,ÆïÐÐ¿¨µÖ¿Û1.5Ôª,[]
1,17636634531689900714012,8643269412,1689900749000,1689903608071,7050,1,0,300,0,343.335,ÆïÐÐ¿¨µÖ¿Û3Ôª,['Î¥¹æÍ£³µ£¨¹ÜÀí·ÑÒÑÃâ³ý£©']
